Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
North Carolina	US	3/30/2020 22:52	38	1	0
West Virginia	US	3/30/2020 22:52	1	0	0
Utah	US	3/30/2020 22:52	0	0	0
Louisiana	US	3/30/2020 22:52	222	5	0
Oklahoma	US	3/30/2020 22:52	1	0	0
California	US	3/30/2020 22:52	3	0	0
Louisiana	US	3/30/2020 22:52	42	1	0
Kentucky	US	3/30/2020 22:52	0	0	0
Louisiana	US	3/30/2020 22:52	1	0	0
Missouri	US	3/30/2020 22:52	0	0	0
North Carolina	US	3/30/2020 22:52	3	0	0
Texas	US	3/30/2020 22:52	1	0	0
Vermont	US	3/30/2020 22:52	2	0	0
Alabama	US	3/30/2020 22:52	8	0	0
Arkansas	US	3/30/2020 22:52	0	0	0
Florida	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	5	0	0
Illinois	US	3/30/2020 22:52	0	0	0
Iowa	US	3/30/2020 22:52	0	0	0
Michigan	US	3/30/2020 22:52	17	0	0
Mississippi	US	3/30/2020 22:52	3	0	0
South Carolina	US	3/30/2020 22:52	2	0	0
Texas	US	3/30/2020 22:52	6	0	0
West Virginia	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	0	0	0
Missouri	US	3/30/2020 22:52	13	0	0
Kentucky	US	3/30/2020 22:52	3	0	0
Wisconsin	US	3/30/2020 22:52	1	0	0
Maryland	US	3/30/2020 22:52	12	0	0
Idaho	US	3/30/2020 22:52	0	0	0
Pennsylvania	US	3/30/2020 22:52	2	0	0
Georgia	US	3/30/2020 22:52	3	0	0
Missouri	US	3/30/2020 22:52	11	1	0
New Jersey	US	3/30/2020 22:52	200	1	0
North Carolina	US	3/30/2020 22:52	0	0	0
Louisiana	US	3/30/2020 22:52	0	0	0
Pennsylvania	US	3/30/2020 22:52	1	0	0
Texas	US	3/30/2020 22:52	20	0	0
Texas	US	3/30/2020 22:52	0	0	0
Kentucky	US	3/30/2020 22:52	4	0	0
South Dakota	US	3/30/2020 22:52	0	0	0
Tennessee	US	3/30/2020 22:52	4	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Wyoming	US	3/30/2020 22:52	1	0	0
Oklahoma	US	3/30/2020 22:52	15	0	0
Georgia	US	3/30/2020 22:52	1	0	0
Tennessee	US	3/30/2020 22:52	3	0	0
Idaho	US	3/30/2020 22:52	40	1	0
Missouri	US	3/30/2020 22:52	13	0	0
New Jersey	US	3/30/2020 22:52	9	0	0
Montana	US	3/30/2020 22:52	0	0	0
Pennsylvania	US	3/30/2020 22:52	13	0	0
Utah	US	3/30/2020 22:52	0	0	0
Wyoming	US	3/30/2020 22:52	3	0	0
Idaho	US	3/30/2020 22:52	0	0	0
Kentucky	US	3/30/2020 22:52	0	0	0
Minnesota	US	3/30/2020 22:52	0	0	0
Maryland	US	3/30/2020 22:52	4	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Arkansas	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	81	0	0
Illinois	US	3/30/2020 22:52	1	0	0
Indiana	US	3/30/2020 22:52	2	0	0
Iowa	US	3/30/2020 22:52	1	0	0
Kentucky	US	3/30/2020 22:52	1	0	0
Maryland	US	3/30/2020 22:52	82	1	0
Mississippi	US	3/30/2020 22:52	1	0	0
Missouri	US	3/30/2020 22:52	0	0	0
New Hampshire	US	3/30/2020 22:52	10	0	0
Ohio	US	3/30/2020 22:52	5	0	0
Tennessee	US	3/30/2020 22:52	5	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	0	0	0
Nevada	US	3/30/2020 22:52	5	0	0
Kentucky	US	3/30/2020 22:52	0	0	0
Missouri	US	3/30/2020 22:52	2	0	0
Montana	US	3/30/2020 22:52	0	0	0
Oklahoma	US	3/30/2020 22:52	1	0	0
Tennessee	US	3/30/2020 22:52	1	0	0
North Carolina	US	3/30/2020 22:52	11	0	0
Minnesota	US	3/30/2020 22:52	10	0	0
Montana	US	3/30/2020 22:52	7	0	0
Kentucky	US	3/30/2020 22:52	0	0	0
Illinois	US	3/30/2020 22:52	0	0	0
Indiana	US	3/30/2020 22:52	1	0	0
Iowa	US	3/30/2020 22:52	0	0	0
Michigan	US	3/30/2020 22:52	4	0	0
Minnesota	US	3/30/2020 22:52	1	0	0
Missouri	US	3/30/2020 22:52	9	0	0
Nebraska	US	3/30/2020 22:52	2	0	0
North Dakota	US	3/30/2020 22:52	24	1	0
Texas	US	3/30/2020 22:52	2	0	0
Idaho	US	3/30/2020 22:52	1	0	0
Texas	US	3/30/2020 22:52	8	0	0
North Carolina	US	3/30/2020 22:52	1	0	0
Louisiana	US	3/30/2020 22:52	3	1	0
North Carolina	US	3/30/2020 22:52	14	0	0
Georgia	US	3/30/2020 22:52	3	0	0
New Mexico	US	3/30/2020 22:52	0	0	0
New York	US	3/30/2020 22:52	6	0	0
North Dakota	US	3/30/2020 22:52	0	0	0
New York	US	3/30/2020 22:52	3	0	0
Maryland	US	3/30/2020 22:52	13	0	0
Iowa	US	3/30/2020 22:52	8	0	0
Missouri	US	3/30/2020 22:52	5	0	0
Nebraska	US	3/30/2020 22:52	0	0	0
Pennsylvania	US	3/30/2020 22:52	24	0	0
Iowa	US	3/30/2020 22:52	7	0	0
Colorado	US	3/30/2020 22:52	15	1	0
Alabama	US	3/30/2020 22:52	33	3	0
Texas	US	3/30/2020 22:52	5	0	0
Illinois	US	3/30/2020 22:52	23	0	0
Ohio	US	3/30/2020 22:52	3	0	0
Missouri	US	3/30/2020 22:52	3	0	0
Maryland	US	3/30/2020 22:52	33	1	0
Virginia	US	3/30/2020 22:52	1	0	0
South Dakota	US	3/30/2020 22:52	1	0	0
South Carolina	US	3/30/2020 22:52	123	1	0
Michigan	US	3/30/2020 22:52	4	0	0
Florida	US	3/30/2020 22:52	18	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Virginia	US	3/30/2020 22:52	13	0	0
